NU_INSCRICAO,NU_ANO,TP_SEXO,TP_COR_RACA,TP_ESTADO_CIVIL,TP_NACIONALIDADE,SG_UF_RESIDENCIA,TP_ST_CONCLUSAO,Q001,Q002,Q003,Q004,Q006,NU_IDADE,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q005,NU_NOTA_MEDIA,APPROVED_ADM,APPROVED_MED
190002450366,2019,F,3,1,1,RJ,1,D,E,C,B,C,19,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190004913390,2019,M,1,1,1,PR,1,B,E,F,F,D,18,496.7,475.4,504.9,429.1,580.0,3,476.525,0,0
190001556138,2019,F,3,1,1,RJ,1,D,B,D,B,D,18,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001161754,2019,F,1,1,1,CE,2,H,D,C,B,C,20,498.5,526.2,550.6,463.7,460.0,4,509.75000000000006,0,0
190004389991,2019,F,3,1,1,RJ,1,E,E,C,D,C,18,422.7,470.2,516.7,496.6,580.0,5,476.54999999999995,0,0
190002900922,2019,F,1,1,1,MS,2,D,E,C,B,E,18,423.1,465.9,460.1,390.1,520.0,4,434.79999999999995,0,0
190005382904,2019,F,1,1,1,RJ,2,C,H,C,F,C,18,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190005371950,2019,M,3,1,1,MG,1,G,G,D,B,M,21,494.2,533.2,494.7,708.0,800.0,4,557.5250000000001,0,0
190003909128,2019,F,4,1,1,PE,2,A,E,A,A,B,19,471.0,428.4,519.1,501.5,540.0,7,480.0,0,0
190003952079,2019,F,2,1,1,MA,1,D,E,B,B,B,38,463.8,487.3,473.7,416.8,700.0,2,460.4,0,0
190001610885,2019,F,1,1,1,SP,1,E,E,C,C,E,20,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003078701,2019,M,3,1,1,PI,1,A,D,A,B,B,20,424.2,370.8,410.3,417.1,500.0,2,405.6,0,0
190005525718,2019,F,3,1,1,TO,3,F,E,D,B,D,16,420.2,451.4,506.2,499.7,600.0,5,469.375,0,0
190006040542,2019,M,2,1,1,GO,2,D,E,A,C,C,18,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190001029167,2019,F,3,1,1,PA,1,B,B,F,F,C,22,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190005876146,2019,M,1,1,1,SP,1,F,F,C,D,I,19,546.0,540.8,573.9,625.7,560.0,3,571.5999999999999,1,0
190005666330,2019,M,3,2,1,BA,1,B,B,A,A,F,35,521.7,656.2,588.0,620.8,760.0,3,596.675,1,0
190004512983,2019,M,1,1,1,MG,2,D,E,C,C,E,18,483.2,496.8,475.8,556.6,620.0,4,503.1,0,0
190004707352,2019,M,1,1,1,SP,1,E,E,C,D,I,19,633.9,650.9,635.4,718.6,640.0,3,659.6999999999999,1,0
190004754050,2019,F,3,1,1,SP,2,G,E,D,B,G,17,478.7,420.5,450.7,412.2,560.0,4,440.52500000000003,0,0
190001660935,2019,F,0,0,1,MG,1,D,D,B,B,E,27,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190005166895,2019,F,1,1,1,CE,3,E,F,D,D,H,16,566.3,549.2,572.5,689.5,760.0,4,594.375,1,0
190005108265,2019,F,3,1,1,PA,1,E,C,D,F,C,35,378.1,490.3,494.4,370.3,520.0,5,433.27500000000003,0,0
190001915385,2019,M,3,1,1,CE,2,H,H,B,B,B,17,416.2,412.1,518.2,535.3,580.0,5,470.45,0,0
190002158860,2019,F,2,1,1,MG,1,H,E,F,B,C,20,410.5,505.6,552.7,588.2,640.0,2,514.25,0,0
190001869814,2019,F,3,1,1,PR,2,B,D,C,B,E,17,400.6,370.4,448.9,412.8,560.0,3,408.175,0,0
190004162154,2019,M,1,1,1,BA,3,G,G,E,E,O,17,627.1,688.9,597.8,715.0,940.0,4,657.2,1,0
190004311989,2019,F,1,1,1,MA,2,A,B,A,A,A,20,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190002545238,2019,M,0,1,1,CE,2,H,H,F,F,A,18,373.1,385.3,445.3,537.5,520.0,8,435.3,0,0
190002292509,2019,F,3,3,1,AL,1,A,B,B,A,B,29,429.3,563.4,561.4,544.6,660.0,4,524.675,0,0
190002788403,2019,F,1,2,1,RN,1,B,B,C,A,B,21,514.8,479.1,535.1,473.2,560.0,4,500.55,0,0
190001491632,2019,F,1,1,1,PB,1,C,D,A,A,B,37,471.0,512.2,527.3,501.5,580.0,1,503.0,0,0
190003495899,2019,M,2,1,1,BA,2,G,F,D,F,G,18,370.7,416.6,460.7,430.4,460.0,4,419.6,0,0
190006061449,2019,F,3,1,1,RJ,2,A,A,C,B,C,43,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190004495500,2019,F,4,1,1,MS,1,E,G,B,D,D,19,451.4,588.7,575.7,590.3,880.0,4,551.525,0,0
190004768798,2019,F,1,0,1,RS,2,C,B,B,B,C,44,432.4,444.4,478.2,389.8,320.0,6,436.2,0,0
190001196488,2019,F,2,1,1,TO,1,A,B,A,A,E,43,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001966895,2019,F,1,1,1,CE,2,B,D,C,C,D,18,625.4,611.8,551.7,657.7,920.0,4,611.65,1,0
190003201505,2019,F,3,0,1,AM,2,B,B,D,B,E,18,423.4,527.3,555.5,500.9,600.0,6,501.775,0,0
190005250051,2019,M,3,2,1,GO,1,B,A,A,B,D,28,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190001574759,2019,F,1,1,1,RJ,1,E,E,D,D,H,31,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190005221042,2019,F,1,1,1,GO,2,E,E,A,E,L,17,493.3,553.5,580.1,631.1,780.0,4,564.5,0,0
190005881249,2019,M,3,1,1,SP,1,B,C,B,C,C,23,454.7,360.3,422.2,400.0,320.0,4,409.3,0,0
190001540954,2019,F,3,1,1,ES,1,B,C,A,B,C,23,479.2,536.9,517.9,475.4,600.0,4,502.35,0,0
190005194872,2019,M,3,3,1,CE,1,C,B,F,F,D,61,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190001448660,2019,F,3,1,1,BA,1,E,C,B,B,B,19,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190002263373,2019,F,3,1,1,BA,1,D,E,A,B,B,20,379.9,392.4,450.5,424.4,0.0,3,411.79999999999995,0,0
190003715112,2019,M,3,1,1,SP,2,F,E,D,D,H,17,543.9,598.1,599.6,668.2,920.0,4,602.45,1,0
190005018887,2019,M,0,0,1,CE,1,E,E,C,B,B,18,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001823106,2019,F,1,1,1,SP,1,E,E,C,B,G,20,560.9,510.2,540.2,630.2,600.0,4,560.375,0,0
190005791702,2019,M,3,1,1,PA,3,E,D,B,B,A,16,444.9,418.5,469.0,438.4,0.0,4,442.70000000000005,0,0
190003681764,2019,F,1,1,1,SP,1,C,E,B,B,D,19,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190005478274,2019,F,3,1,1,AC,1,E,E,B,B,C,25,467.7,444.8,479.3,502.5,580.0,4,473.575,0,0
190002090426,2019,M,3,1,1,SP,1,D,D,C,B,D,32,568.9,593.1,595.8,698.5,800.0,3,614.075,1,0
190005228641,2019,F,1,1,1,RS,3,F,E,A,D,D,15,499.6,389.9,545.3,508.8,500.0,2,485.9,0,0
190005019988,2019,M,3,1,1,PE,1,B,D,A,B,B,20,524.0,402.7,460.9,416.2,460.0,2,450.95,0,0
190004577825,2019,F,0,2,1,PA,2,C,D,F,B,A,23,398.1,564.5,578.3,402.9,440.0,7,485.95000000000005,0,0
190004326158,2019,M,2,2,1,PA,1,E,D,C,F,G,28,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190002680230,2019,F,3,1,2,MS,2,H,B,C,B,D,17,385.2,444.5,405.9,414.8,440.0,4,412.59999999999997,0,0
190002955335,2019,F,3,1,1,BA,1,F,E,D,D,G,19,533.7,538.0,546.4,659.2,940.0,4,569.325,0,0
190001081825,2019,M,3,1,1,AC,1,E,E,A,B,B,21,450.0,459.3,449.6,443.9,340.0,3,450.70000000000005,0,0
190001205552,2019,M,2,1,1,TO,1,A,A,A,A,C,20,359.8,401.4,401.3,432.2,360.0,6,398.675,0,0
190001011037,2019,F,3,1,1,PA,1,A,B,A,A,B,30,360.0,354.8,457.7,421.1,380.0,4,398.4,0,0
190003143754,2019,F,2,1,1,RJ,2,E,E,B,B,B,19,390.4,326.5,365.8,437.9,580.0,5,380.15,0,0
190002340423,2019,F,3,1,1,SP,2,E,F,D,D,D,17,545.0,602.0,584.5,568.1,560.0,2,574.9,1,0
190003321492,2019,M,3,1,1,SP,2,D,E,B,B,C,17,378.8,447.5,525.2,441.4,480.0,4,448.225,0,0
190003247315,2019,F,1,1,1,MA,1,B,G,A,D,B,19,377.1,466.1,510.3,473.2,540.0,3,456.675,0,0
190004467672,2019,M,4,0,1,MT,1,C,B,A,B,B,20,478.4,484.5,535.6,516.7,380.0,3,503.8,0,0
190003494678,2019,F,3,1,1,BA,3,B,D,A,A,C,26,403.9,499.4,508.8,438.8,520.0,7,462.72499999999997,0,0
190002898165,2019,M,1,1,1,MT,1,C,C,C,B,E,24,482.8,518.0,547.1,390.9,560.0,3,484.70000000000005,0,0
190003210165,2019,F,3,1,1,PA,2,E,D,F,B,C,18,537.9,528.3,576.5,510.8,620.0,5,538.375,0,0
190006081377,2019,M,2,1,1,RJ,4,D,E,B,F,B,26,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190004592227,2019,M,3,1,1,PI,2,F,G,D,D,K,18,517.2,431.6,511.5,672.9,880.0,6,533.3000000000001,0,0
190005567420,2019,M,3,1,1,RN,1,H,E,F,D,K,25,496.2,429.6,446.5,420.6,480.0,3,448.225,0,0
190003928543,2019,M,2,0,1,MA,1,C,C,A,A,D,43,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190005524596,2019,F,3,1,1,MA,1,F,E,C,D,G,31,456.5,547.0,584.5,559.5,620.0,3,536.875,0,0
190005963452,2019,F,1,1,1,RS,3,E,E,D,F,E,16,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002736818,2019,M,0,1,1,PE,1,B,B,C,B,B,36,471.0,0.0,530.7,501.5,0.0,3,375.8,0,0
190001788901,2019,F,0,1,1,MS,2,E,E,B,D,C,18,537.7,633.4,590.5,625.8,640.0,4,596.8499999999999,1,0
190006032120,2019,F,1,1,1,DF,2,C,C,D,D,E,17,474.5,522.5,515.1,570.0,560.0,6,520.525,0,0
190005959057,2019,M,1,1,1,RS,1,C,C,B,B,C,26,471.0,500.0,508.7,501.5,540.0,1,495.3,0,0
190002754186,2019,M,3,2,1,PB,1,B,B,A,A,D,31,393.6,507.0,476.7,373.0,560.0,4,437.575,0,0
190001200921,2019,F,2,1,1,MA,1,A,B,C,A,C,18,505.9,488.5,584.8,598.8,660.0,6,544.5,0,0
190005123943,2019,F,1,1,1,SP,2,G,F,E,D,O,17,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190003772365,2019,F,2,1,1,PB,1,C,B,C,B,C,23,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190005971678,2019,M,3,0,1,RS,1,D,C,C,C,C,28,470.9,536.0,533.2,492.8,520.0,2,508.22499999999997,0,0
190003652719,2019,F,3,1,1,SP,2,E,E,D,F,C,17,476.2,534.7,490.2,391.2,400.0,4,473.07500000000005,0,0
190005408114,2019,F,3,1,1,PA,1,B,B,A,A,B,26,498.8,483.1,543.7,519.7,640.0,7,511.32500000000005,0,0
190004066466,2019,F,1,1,1,RS,2,F,D,D,B,F,17,581.9,621.9,579.9,618.4,800.0,3,600.525,1,0
190004167701,2019,F,3,2,1,PA,1,C,C,C,B,B,38,511.8,414.3,514.3,470.3,460.0,4,477.675,0,0
190002391873,2019,F,1,1,1,MG,2,H,G,E,E,O,17,546.9,579.7,601.4,754.7,940.0,3,620.675,1,0
190005325651,2019,F,3,1,1,PR,1,D,B,A,A,D,18,489.6,474.9,504.2,418.2,640.0,4,471.725,0,0
190001885022,2019,F,3,1,1,PR,2,B,F,A,D,D,17,517.7,477.3,518.1,404.0,560.0,3,479.275,0,0
190004868903,2019,M,3,1,1,MS,1,E,E,B,A,D,20,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002335311,2019,F,1,0,2,SP,2,D,C,C,B,G,19,383.1,491.3,454.1,395.3,620.0,5,430.95,0,0
190004500892,2019,M,2,1,1,RS,1,G,D,E,A,F,23,443.1,426.7,491.9,511.8,580.0,8,468.37499999999994,0,0
190001370582,2019,F,3,1,1,PE,2,D,E,A,A,B,17,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190004183545,2019,F,3,1,1,PA,3,C,D,D,B,D,16,542.5,584.1,555.6,486.4,860.0,3,542.15,0,0
190003029914,2019,M,3,1,1,PA,1,B,D,B,B,B,39,486.7,581.8,531.5,464.2,600.0,2,516.05,0,0
190003202486,2019,F,3,1,1,PA,1,E,E,C,B,B,20,526.4,522.0,538.0,495.8,640.0,5,520.5500000000001,0,0
190001910641,2019,F,3,1,1,CE,1,D,B,B,A,B,23,421.2,432.3,475.2,492.3,940.0,5,455.25,0,0
190001814386,2019,M,2,1,1,SP,1,E,E,C,B,G,24,594.2,627.8,573.2,544.8,800.0,5,585.0,1,0
190003523339,2019,F,2,1,1,BA,1,E,D,B,C,B,19,479.9,444.3,503.9,478.6,620.0,4,476.67499999999995,0,0
190003225362,2019,M,3,2,1,AM,2,A,B,B,B,A,34,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190002765538,2019,F,3,1,1,CE,2,B,D,A,A,B,16,427.4,464.2,482.3,532.6,700.0,4,476.625,0,0
190005469690,2019,F,2,1,1,DF,2,D,C,B,B,E,17,407.4,441.7,399.5,388.1,600.0,4,409.17499999999995,0,0
190004623349,2019,F,3,1,1,RJ,1,E,E,C,B,B,25,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003121183,2019,F,3,1,1,PA,1,E,E,B,B,A,23,489.7,549.3,592.9,592.0,500.0,3,555.975,0,0
190005282746,2019,F,3,1,1,BA,2,H,E,F,B,D,18,515.6,564.8,599.2,566.1,600.0,2,561.4250000000001,0,0
190005815184,2019,M,1,1,1,SP,2,B,G,F,D,D,18,389.7,514.3,517.2,606.7,580.0,2,506.975,0,0
190005882724,2019,M,1,1,1,SP,1,B,F,C,D,E,26,503.3,617.2,580.3,641.0,400.0,3,585.45,1,0
190001108849,2019,F,4,0,1,PI,1,B,B,C,A,B,23,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190005620665,2019,M,1,3,1,PE,1,B,B,A,D,C,36,504.2,549.3,520.1,462.9,480.0,3,509.125,0,0
190002756378,2019,M,1,2,1,RN,1,F,E,C,D,F,34,556.8,541.0,553.2,603.8,520.0,4,563.7,0,0
190001568328,2019,M,3,1,1,RJ,3,E,C,C,B,C,17,459.2,420.4,360.3,506.0,620.0,4,436.47499999999997,0,0
190003584437,2019,M,3,1,1,MA,2,D,B,A,A,A,18,452.7,568.5,524.8,471.6,520.0,6,504.4,0,0
190003013136,2019,F,3,1,2,GO,2,C,D,C,B,B,18,376.8,400.2,522.0,449.2,440.0,7,437.05,0,0
190002650894,2019,F,1,1,1,RS,3,E,E,D,D,I,16,521.3,510.3,546.6,583.0,560.0,4,540.3,0,0
190004204311,2019,F,3,1,2,SP,1,D,C,D,B,D,30,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190006024504,2019,F,1,1,1,GO,2,E,D,B,B,D,18,429.9,479.1,512.0,551.0,520.0,3,493.0,0,0
190005571433,2019,F,3,1,1,PB,3,B,C,A,A,B,16,510.0,474.4,545.5,411.3,580.0,4,485.3,0,0
190002104834,2019,F,1,1,1,SP,2,E,E,C,B,C,17,415.3,527.8,530.6,434.3,520.0,2,476.99999999999994,0,0
190002350214,2019,F,1,1,1,SP,1,C,B,B,B,C,19,440.3,484.6,552.2,428.4,600.0,4,476.375,0,0
190001261328,2019,M,2,1,1,BA,2,F,F,D,D,G,19,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190005677317,2019,F,3,1,1,BA,3,A,E,A,B,C,17,444.6,484.7,509.3,500.6,480.0,4,484.79999999999995,0,0
190004342200,2019,F,1,1,1,PA,1,E,D,B,A,D,18,369.6,441.1,495.2,516.7,560.0,4,455.65000000000003,0,0
190003807062,2019,M,3,1,1,MG,3,D,E,E,D,O,17,559.1,680.5,623.8,732.1,860.0,4,648.875,1,0
190002489420,2019,M,3,2,1,PB,1,B,B,A,A,E,42,504.2,402.0,480.7,413.8,560.0,6,450.175,0,0
190001091453,2019,F,3,0,1,RO,1,E,F,D,D,I,23,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190001386690,2019,F,3,1,1,AL,3,E,F,D,D,G,15,583.6,610.6,591.7,642.0,860.0,4,606.975,1,0
190005903530,2019,F,1,0,1,PR,1,B,D,F,B,C,29,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190001880813,2019,F,1,1,1,SP,1,D,D,B,B,E,24,410.3,472.4,535.2,487.8,340.0,6,476.425,0,0
190005040848,2019,F,1,1,1,CE,1,C,C,D,C,B,46,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003795292,2019,M,1,1,1,MG,1,B,F,C,D,G,27,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004443627,2019,M,3,1,1,CE,1,A,B,A,A,B,31,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001231408,2019,F,3,1,1,BA,2,E,D,B,B,B,18,373.4,525.5,508.3,448.0,400.0,3,463.8,0,0
190005093390,2019,F,3,1,1,PA,3,E,E,B,D,D,15,376.8,433.2,465.7,435.6,0.0,5,427.82500000000005,0,0
190003196137,2019,F,3,1,1,PA,1,B,E,B,B,B,18,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190005810542,2019,F,1,1,1,RS,1,G,G,E,E,Q,20,547.5,538.4,545.6,737.1,920.0,1,592.15,1,0
190005707425,2019,M,2,1,1,CE,1,H,B,A,A,A,26,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002213858,2019,M,3,1,1,RN,2,B,E,B,A,B,18,631.1,578.3,566.1,575.8,720.0,2,587.825,1,0
190001775676,2019,F,3,1,1,MT,1,B,C,C,B,E,30,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190002338782,2019,M,1,1,1,SP,2,E,E,C,F,C,17,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001874352,2019,M,3,1,1,SP,1,F,E,D,C,G,21,576.1,588.9,566.3,557.2,440.0,4,572.125,1,0
190001529063,2019,F,2,1,1,RJ,1,D,C,B,C,D,20,536.4,483.6,528.4,504.8,500.0,5,513.3000000000001,0,0
190003755616,2019,F,1,1,1,PE,1,B,F,A,D,D,25,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004344572,2019,M,3,1,1,AM,1,C,D,C,B,B,22,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190005450334,2019,F,1,1,1,AM,1,H,B,F,B,C,29,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190003144015,2019,M,3,1,1,MG,2,B,B,A,B,B,18,482.1,419.5,449.1,477.4,480.0,4,457.025,0,0
190001430762,2019,M,1,1,1,BA,2,H,G,D,D,N,17,548.9,522.6,578.5,517.8,600.0,3,541.95,0,0
190001795036,2019,F,1,1,1,RS,1,E,D,D,D,C,23,660.3,677.2,653.7,834.9,840.0,4,706.525,1,0
190001224818,2019,F,3,2,1,BA,1,E,E,D,B,A,23,429.7,549.3,536.2,511.7,520.0,2,506.725,0,0
190005687491,2019,M,0,1,1,PI,1,E,F,D,D,D,19,594.3,590.7,613.5,680.4,820.0,3,619.725,1,0
190003102742,2019,M,3,1,1,CE,2,B,B,A,A,B,19,434.0,370.2,413.2,456.8,340.0,4,418.55,0,0
190001401845,2019,M,1,1,1,AL,1,E,F,B,F,C,21,545.7,480.9,554.0,524.5,640.0,5,526.275,0,0
190003267280,2019,M,3,1,1,CE,2,A,D,A,A,B,18,623.5,658.5,583.9,701.4,900.0,4,641.825,1,0
190003158965,2019,F,3,1,1,ES,1,E,E,D,D,G,20,471.0,553.2,502.8,501.5,780.0,2,507.125,0,0
190003696806,2019,M,1,1,1,SP,2,G,F,E,E,J,18,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190005797812,2019,F,3,1,1,GO,1,H,E,F,D,B,21,464.3,390.4,500.1,422.2,520.0,2,444.25000000000006,0,0
190002216544,2019,F,1,1,1,PE,1,E,E,B,B,C,18,486.0,567.9,566.4,615.8,760.0,4,559.0250000000001,0,0
190004399859,2019,F,1,1,1,RJ,1,B,C,C,F,B,22,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004962361,2019,F,1,1,1,AM,3,A,C,A,A,B,17,471.0,512.2,527.3,501.5,580.0,7,503.0,0,0
190002595244,2019,M,2,1,1,MG,2,C,E,B,B,C,17,510.8,582.3,505.4,470.1,640.0,4,517.15,0,0
190003725670,2019,F,3,1,1,PE,2,B,E,A,B,B,17,425.8,445.2,512.1,483.0,300.0,3,466.525,0,0
190005483417,2019,F,1,1,1,RJ,3,G,G,E,D,Q,16,568.5,637.9,590.0,644.7,660.0,3,610.2750000000001,1,0
190003176313,2019,F,3,1,1,RJ,2,E,D,C,B,G,18,424.0,557.6,583.4,552.9,640.0,7,529.475,0,0
190005723685,2019,M,2,2,1,MG,1,B,B,C,B,D,32,515.6,382.3,331.4,444.3,640.0,3,418.40000000000003,0,0
190005422831,2019,F,3,1,1,MA,1,E,E,C,A,C,25,504.7,516.2,502.1,461.2,360.0,5,496.05,0,0
190004740670,2019,M,2,1,1,SP,1,H,A,F,B,G,19,438.7,446.5,518.3,574.8,540.0,6,494.575,0,0
190004782506,2019,M,3,1,1,SP,2,C,B,C,B,E,17,525.2,486.3,539.9,448.2,400.0,5,499.90000000000003,0,0
190004314967,2019,F,2,1,1,MA,2,D,D,A,B,B,17,471.0,512.2,527.3,501.5,580.0,9,503.0,0,0
190002246324,2019,F,1,1,1,RN,1,A,C,A,A,C,21,488.2,574.5,605.1,654.8,800.0,6,580.6500000000001,1,0
190004493958,2019,F,3,2,1,AM,1,A,D,F,B,C,43,398.6,502.4,517.3,411.1,620.0,4,457.35,0,0
190005115010,2019,F,2,1,1,SP,3,E,E,D,F,C,16,503.6,558.2,557.0,575.0,620.0,3,548.45,0,0
190001309244,2019,F,0,1,1,MG,1,C,G,C,D,G,19,628.4,668.7,579.2,738.7,840.0,4,653.75,1,0
190003411985,2019,F,4,0,1,PE,2,D,D,E,F,D,17,519.1,534.7,534.8,639.8,880.0,5,557.1,0,0
190001411770,2019,M,3,2,1,BA,1,B,E,D,D,E,36,457.2,570.6,527.4,507.1,680.0,4,515.5749999999999,0,0
190003044328,2019,F,3,1,1,PA,3,E,E,A,A,B,17,413.1,504.0,515.3,390.1,340.0,4,455.625,0,0
190001927894,2019,F,3,1,1,PI,1,D,E,C,B,B,19,471.0,358.5,444.8,501.5,440.0,3,443.95,0,0
190005802050,2019,M,0,1,1,SP,1,C,B,B,A,D,18,553.4,592.9,561.8,522.6,600.0,4,557.675,0,0
190005129143,2019,M,1,1,1,SP,1,E,E,F,F,D,18,403.2,456.4,466.5,365.0,360.0,4,422.775,0,0
190005207830,2019,F,1,2,1,RN,1,A,A,A,A,B,22,471.0,478.4,508.0,501.5,320.0,3,489.725,0,0
190002908223,2019,F,4,1,1,GO,1,D,G,D,D,G,19,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003293265,2019,F,3,1,1,CE,2,B,C,A,B,B,17,341.7,464.3,480.9,440.0,440.0,5,431.725,0,0
190005110499,2019,F,3,0,1,AM,1,B,B,B,B,C,28,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003174900,2019,F,3,1,1,MG,1,C,B,B,B,C,22,363.5,503.9,507.1,489.8,680.0,6,466.075,0,0
190005811310,2019,F,2,1,1,ES,3,H,E,C,D,C,17,485.0,520.9,554.0,570.9,440.0,3,532.7,0,0
190002376164,2019,F,3,1,2,MG,1,E,E,B,B,B,21,471.0,512.2,527.3,501.5,580.0,7,503.0,0,0
190004749652,2019,M,0,1,1,SP,2,D,E,D,B,C,17,455.4,545.7,591.1,450.4,760.0,4,510.65,0,0
190005290947,2019,M,3,1,1,SE,2,D,D,C,B,B,17,525.6,511.7,463.8,588.3,420.0,4,522.3499999999999,0,0
190004677958,2019,M,1,1,1,SP,1,E,E,A,B,E,23,456.3,454.8,504.3,507.7,440.0,4,480.77500000000003,0,0
190005618687,2019,F,3,1,1,PE,1,E,C,B,B,B,20,479.1,381.2,546.4,455.4,300.0,4,465.525,0,0
190001565902,2019,F,1,1,1,ES,1,B,C,B,B,G,22,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190004118339,2019,F,3,1,1,GO,3,F,F,D,B,I,15,548.1,558.7,604.9,505.2,760.0,4,554.225,0,0
190005377738,2019,M,3,1,1,MG,1,H,E,F,C,B,22,471.0,512.2,527.3,501.5,580.0,1,503.0,0,0
190003272538,2019,M,3,1,1,MA,2,E,D,D,D,G,18,468.7,423.3,464.0,378.9,620.0,4,433.725,0,0
190002030977,2019,M,2,1,1,DF,2,H,E,A,A,B,18,504.9,570.8,553.3,433.5,540.0,5,515.625,0,0
190001639871,2019,F,3,1,1,MG,1,G,G,E,E,D,22,565.4,612.4,523.3,601.2,920.0,3,575.575,1,0
190005736426,2019,M,1,1,1,MG,3,E,E,E,D,F,16,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001910684,2019,F,3,1,1,CE,1,A,A,A,A,B,21,486.6,513.7,504.1,422.1,740.0,5,481.625,0,0
190002831825,2019,F,3,1,1,MG,1,C,D,A,B,D,25,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190003256245,2019,F,1,1,1,CE,1,D,E,B,D,C,18,479.9,416.3,526.4,415.4,920.0,4,459.5,0,0
190002764195,2019,M,3,1,1,PB,1,A,C,A,A,A,20,401.9,543.6,541.6,564.7,540.0,5,512.95,0,0
190001525598,2019,F,3,1,1,RJ,1,B,C,B,B,B,20,463.9,389.8,581.5,514.4,720.0,4,487.4,0,0
190001442184,2019,F,3,1,1,AL,2,E,E,D,F,G,17,525.8,518.7,501.6,519.2,720.0,4,516.325,0,0
190005157513,2019,M,1,1,1,RJ,1,E,E,D,B,H,19,503.8,574.3,561.5,606.8,600.0,4,561.5999999999999,0,0
190002368106,2019,M,1,1,1,ES,1,C,C,D,F,D,21,548.9,599.2,622.5,655.3,680.0,3,606.4749999999999,1,0
190002106015,2019,F,3,1,1,SP,1,H,C,F,B,C,26,411.2,399.1,497.0,377.7,480.0,4,421.25,0,0
190001779658,2019,F,1,1,1,MT,1,C,B,C,B,C,21,498.4,486.3,543.5,426.3,580.0,4,488.625,0,0
190003923197,2019,F,3,1,1,BA,1,E,E,C,D,C,18,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002358855,2019,F,3,1,1,SP,2,D,E,B,B,H,17,442.7,495.6,528.0,422.0,340.0,11,472.075,0,0
190002013621,2019,M,3,1,1,AC,2,H,D,C,A,C,17,490.6,537.7,491.4,426.3,560.0,4,486.50000000000006,0,0
190003973506,2019,M,3,0,1,PA,1,C,G,C,D,C,35,488.5,383.2,463.5,435.0,460.0,2,442.55,0,0
190004666587,2019,M,0,1,1,RJ,2,E,B,C,B,B,19,380.4,512.2,527.3,451.6,580.0,3,467.875,0,0
190003350453,2019,F,1,1,1,SC,2,C,D,C,B,D,19,363.2,403.5,492.2,413.1,0.0,6,418.0,0,0
