NU_INSCRICAO,NU_IDADE,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q005,NU_NOTA_MEDIA
190001255716,19.0,448.0,526.1,418.5,575.6,100.0,120.0,120.0,100.0,20.0,460.0,5.0,492.04999999999995
190001779851,19.0,499.5,499.6,549.3,529.5,140.0,140.0,140.0,120.0,140.0,680.0,5.0,519.475
190001045845,19.0,391.6,529.7,497.1,497.7,120.0,120.0,120.0,120.0,20.0,500.0,5.0,479.02500000000003
190001130878,23.0,598.6,622.8,615.8,651.5,160.0,120.0,170.0,170.0,180.0,840.0,2.0,622.175
190001524178,33.0,532.2,393.2,495.6,471.2,90.0,100.0,100.0,90.0,80.0,440.0,2.0,473.05
190001255717,32.0,503.0,550.3,548.2,455.4,100.0,120.0,120.0,90.0,80.0,500.0,3.0,514.225
190001524179,33.0,412.2,404.8,513.2,465.0,100.0,120.0,100.0,100.0,0.0,420.0,3.0,448.8
190001475187,26.0,469.4,389.4,494.8,400.6,120.0,120.0,120.0,120.0,20.0,500.0,3.0,438.54999999999995
190001606144,19.0,418.5,466.9,536.9,674.2,160.0,120.0,140.0,160.0,160.0,740.0,4.0,524.125
190001606145,17.0,465.1,548.0,556.5,741.5,140.0,160.0,160.0,170.0,140.0,800.0,4.0,577.775
190002040893,18.0,467.3,530.7,550.7,418.3,90.0,120.0,90.0,120.0,100.0,480.0,4.0,491.75
190001212644,16.0,388.4,594.9,576.8,477.3,120.0,160.0,120.0,160.0,180.0,740.0,8.0,509.34999999999997
190001130880,25.0,358.2,490.7,481.9,392.6,140.0,120.0,120.0,100.0,60.0,540.0,3.0,430.85
190001871192,29.0,510.0,535.4,538.8,631.3,120.0,120.0,120.0,100.0,120.0,580.0,3.0,553.875
190001658349,24.0,543.0,622.0,586.8,574.5,120.0,120.0,120.0,90.0,80.0,520.0,2.0,581.575
190001130881,26.0,473.6,538.0,528.9,470.6,140.0,170.0,170.0,160.0,0.0,680.0,3.0,502.775
190001212645,19.0,512.0,511.2,525.8,468.2,120.0,120.0,120.0,120.0,120.0,600.0,5.0,504.3
190001606147,17.0,610.8,567.5,591.8,720.1,120.0,160.0,140.0,160.0,200.0,780.0,2.0,622.55
190001255718,19.0,610.9,566.0,562.2,575.9,140.0,170.0,160.0,160.0,160.0,820.0,2.0,578.75
190001500487,18.0,609.1,532.6,584.3,551.1,120.0,140.0,170.0,170.0,160.0,780.0,3.0,569.275
190001606148,17.0,588.7,593.2,609.8,736.4,160.0,170.0,160.0,160.0,180.0,860.0,4.0,632.025
190001443171,33.0,471.9,578.4,528.0,563.8,120.0,120.0,120.0,140.0,120.0,620.0,3.0,535.525
190001255720,18.0,406.1,469.0,496.8,453.4,100.0,120.0,100.0,100.0,100.0,520.0,4.0,456.32500000000005
190001443172,18.0,503.5,493.3,586.8,613.5,160.0,120.0,140.0,120.0,160.0,700.0,4.0,549.275
190001696197,18.0,577.7,522.8,596.2,602.3,160.0,170.0,170.0,170.0,200.0,920.0,4.0,574.75
190001130882,26.0,418.4,369.0,501.7,388.8,120.0,120.0,100.0,120.0,100.0,560.0,3.0,419.47499999999997
190001443173,24.0,530.7,613.2,398.67500000000007,611.1,120.0,170.0,160.0,170.0,120.0,800.0,2.0,538.41875
190001500488,20.0,444.8,520.7,506.3,375.8,90.0,90.0,90.0,90.0,0.0,250.0,3.0,461.9
190001084414,33.0,478.5,500.1,515.2,438.3,120.0,120.0,100.0,120.0,40.0,500.0,4.0,483.02500000000003
190001484096,26.0,469.0,406.3,499.3,411.4,100.0,120.0,120.0,100.0,120.0,560.0,3.0,446.5
190001255722,33.0,514.6,550.3,541.2,457.4,120.0,120.0,100.0,120.0,80.0,540.0,4.0,515.875
190001212647,20.0,414.2,518.5,483.7,449.9,160.0,140.0,160.0,170.0,160.0,800.0,3.0,466.57500000000005
190001871193,20.0,468.7,517.1,554.8,444.8,120.0,120.0,120.0,140.0,100.0,600.0,3.0,496.34999999999997
190001475188,26.0,454.6,508.0,500.5,406.1,100.0,120.0,120.0,120.0,20.0,480.0,4.0,467.29999999999995
190001443174,29.0,327.9,385.1,461.8,421.1,100.0,100.0,90.0,100.0,60.0,440.0,3.0,398.975
190001524181,18.0,443.0,465.1,574.7,400.3,120.0,120.0,120.0,120.0,100.0,580.0,3.0,470.77500000000003
190001123454,19.0,343.9,477.4,502.9,359.5,120.0,120.0,120.0,120.0,160.0,640.0,8.0,420.92499999999995
190001741648,19.0,356.6,399.8,478.0,452.9,120.0,90.0,90.0,120.0,0.0,360.0,5.0,421.82500000000005
190001500489,23.0,510.0,447.1,553.1,393.8,120.0,120.0,120.0,120.0,120.0,600.0,3.0,476.0
190001045846,32.0,361.9,449.3,456.4,507.7,140.0,120.0,120.0,120.0,100.0,600.0,4.0,443.825
190001443176,19.0,502.6,581.7,579.1,575.6,120.0,140.0,140.0,140.0,180.0,720.0,2.0,559.75
190001500490,17.0,440.3,437.4,521.1,454.8,140.0,160.0,140.0,140.0,80.0,660.0,5.0,463.40000000000003
190001443177,23.0,461.4,485.1,538.1,402.9,100.0,170.0,120.0,140.0,140.0,680.0,2.0,471.875
190001255724,18.0,562.1,603.0,564.5,513.5,120.0,120.0,120.0,120.0,100.0,580.0,4.0,560.775
190001500492,33.0,423.1,481.6,468.6,389.6,90.0,90.0,90.0,90.0,0.0,250.0,3.0,440.725
190001443178,20.0,418.3,481.9,528.0,379.0,140.0,120.0,120.0,120.0,100.0,600.0,1.0,451.8
190001255725,20.0,616.2,598.0,572.7,772.4,160.0,170.0,170.0,170.0,200.0,920.0,4.0,639.825
190001524182,20.0,493.4,589.9,590.0,480.1,140.0,170.0,170.0,170.0,200.0,900.0,2.0,538.35
190001606152,17.0,446.1,516.4,559.9,402.7,120.0,120.0,120.0,120.0,80.0,560.0,6.0,481.27500000000003
190001212648,32.0,388.2,454.8,437.5,389.6,120.0,120.0,90.0,100.0,0.0,420.0,4.0,417.525
190001045847,18.0,468.0,456.6,493.7,545.8,160.0,120.0,120.0,140.0,100.0,640.0,5.0,491.025
190001130884,18.0,432.3,377.9,473.2,608.7,140.0,120.0,100.0,120.0,80.0,560.0,6.0,473.02500000000003
190001500493,33.0,578.1,602.6,614.4,683.4,160.0,170.0,170.0,170.0,200.0,960.0,4.0,619.625
190001783230,21.0,536.9,526.1,565.1,505.5,140.0,120.0,120.0,120.0,140.0,640.0,5.0,533.4
190001606153,19.0,517.0,543.7,553.6,454.3,160.0,170.0,160.0,120.0,140.0,760.0,4.0,517.1500000000001
190001212649,17.0,556.3,566.3,589.9,445.6,160.0,120.0,160.0,120.0,160.0,720.0,4.0,539.525
190001606154,18.0,397.1,382.5,412.9,390.0,90.0,90.0,90.0,100.0,0.0,260.0,4.0,395.625
190001045848,22.0,521.3,465.4,525.6,468.7,120.0,120.0,120.0,120.0,120.0,600.0,5.0,495.25
190001606156,17.0,369.4,469.8,453.6,467.2,90.0,90.0,90.0,90.0,0.0,250.0,4.0,440.00000000000006
190001443179,21.0,445.1,426.8,484.9,420.3,90.0,120.0,100.0,100.0,60.0,460.0,4.0,444.27500000000003
190001212650,18.0,424.9,588.3,565.7,487.0,160.0,120.0,170.0,160.0,160.0,780.0,5.0,516.475
190001708777,17.0,465.9,520.6,531.3,440.7,120.0,100.0,120.0,120.0,120.0,580.0,4.0,489.625
190001255727,27.0,419.9,515.4,472.5,449.2,140.0,120.0,120.0,160.0,180.0,720.0,3.0,464.25
190001212651,19.0,403.8,512.9,510.5,412.7,120.0,120.0,100.0,100.0,60.0,500.0,3.0,459.975
190001658350,23.0,579.4,556.5,583.2,645.0,120.0,120.0,120.0,120.0,60.0,540.0,4.0,591.0250000000001
190001130885,19.0,449.8,535.4,569.2,406.1,120.0,140.0,120.0,120.0,100.0,600.0,6.0,490.125
190001212652,22.0,448.7,540.5,533.3,610.5,120.0,120.0,120.0,120.0,120.0,600.0,5.0,533.25
190001871195,18.0,431.6,516.6,500.1,463.0,120.0,120.0,100.0,90.0,20.0,440.0,4.0,477.82500000000005
190001255728,23.0,376.0,451.6,474.0,419.9,90.0,140.0,100.0,100.0,0.0,420.0,4.0,430.375
190001443181,18.0,386.4,468.1,485.6,423.5,120.0,120.0,120.0,120.0,0.0,480.0,4.0,440.9
190001871196,20.0,558.6,541.5,538.3,552.5,140.0,120.0,120.0,170.0,100.0,660.0,6.0,547.7249999999999
190001199399,17.0,592.6,594.9,632.4,684.1,140.0,170.0,160.0,160.0,140.0,800.0,3.0,626.0
190001475189,17.0,573.9,585.5,612.7,643.6,160.0,170.0,170.0,170.0,160.0,880.0,4.0,603.9250000000001
190001443183,19.0,452.6,483.3,494.7,411.3,120.0,120.0,120.0,120.0,80.0,560.0,3.0,460.475
190001606159,24.0,495.7,576.0,557.4,553.0,140.0,120.0,120.0,120.0,80.0,580.0,2.0,545.525
190001484097,18.0,490.9,529.6,538.4,622.1,120.0,120.0,100.0,100.0,100.0,540.0,3.0,545.25
190001696199,18.0,587.5,662.4,619.4,754.3,160.0,160.0,160.0,160.0,120.0,760.0,4.0,655.9000000000001
190001658351,28.0,371.1,516.3,489.1,385.6,160.0,120.0,140.0,160.0,140.0,720.0,3.0,440.525
190001045850,23.0,352.6,520.5,539.1,479.8,140.0,120.0,120.0,100.0,80.0,560.0,3.0,473.0
190001045849,33.0,437.0,553.0,542.1,516.7,140.0,120.0,120.0,120.0,140.0,640.0,7.0,512.2
190001475190,20.0,384.5,528.5,436.3,440.6,120.0,90.0,90.0,90.0,0.0,280.0,3.0,447.475
190001443184,18.0,606.8,624.6,605.9,695.2,140.0,160.0,140.0,140.0,140.0,720.0,2.0,633.125
190001658352,22.0,403.7,558.0,502.5,396.9,120.0,140.0,100.0,120.0,80.0,560.0,4.0,465.275
190001130886,17.0,480.1,518.2,558.3,555.1,120.0,120.0,120.0,120.0,120.0,600.0,5.0,527.925
190001475191,19.0,471.3,445.0,506.5,545.6,90.0,120.0,120.0,160.0,100.0,580.0,2.0,492.1
190001199400,19.0,537.6,593.9,566.1,538.7,120.0,120.0,120.0,140.0,80.0,580.0,2.0,559.075
190001255730,17.0,534.9,490.1,529.8,476.5,120.0,90.0,90.0,120.0,0.0,320.0,5.0,507.825
190001658355,17.0,579.7,600.0,599.2,673.9,160.0,170.0,160.0,170.0,140.0,820.0,4.0,613.2
190001658356,22.0,390.6,431.6,403.2,411.8,90.0,90.0,90.0,90.0,0.0,250.0,3.0,409.3
190001743766,18.0,392.2,497.2,536.5,527.4,120.0,120.0,120.0,120.0,140.0,620.0,3.0,488.32500000000005
190001342626,20.0,533.9,465.3,496.0,579.4,140.0,170.0,120.0,120.0,160.0,720.0,3.0,518.65
190001130887,18.0,463.1,388.7,518.0,367.5,120.0,120.0,120.0,120.0,160.0,640.0,4.0,434.325
190001658358,21.0,417.4,535.8,523.5,438.9,140.0,160.0,160.0,140.0,120.0,720.0,2.0,478.9
190001255731,18.0,398.6,442.7,478.9,685.0,100.0,120.0,100.0,90.0,0.0,400.0,4.0,501.29999999999995
190001500494,19.0,481.6,390.2,478.7,483.6,120.0,120.0,140.0,120.0,80.0,580.0,4.0,458.525
190001500495,18.0,384.0,379.4,439.9,405.6,100.0,120.0,100.0,170.0,40.0,560.0,5.0,402.225
190001696200,23.0,383.4,527.9,536.0,505.1,90.0,120.0,120.0,100.0,100.0,520.0,4.0,488.1
190001123455,33.0,473.1,548.0,504.0,392.6,120.0,120.0,120.0,140.0,60.0,560.0,3.0,479.42499999999995
190001443187,18.0,489.8,506.6,503.7,464.2,120.0,140.0,120.0,120.0,40.0,540.0,3.0,491.07500000000005
190001658359,17.0,437.9,492.1,547.7,687.6,120.0,140.0,120.0,140.0,100.0,620.0,4.0,541.325
190001130888,19.0,436.2,524.0,544.6,504.9,120.0,120.0,120.0,120.0,80.0,560.0,8.0,502.42500000000007
190001484098,21.0,500.4,457.7,532.1,453.5,120.0,120.0,120.0,100.0,120.0,580.0,5.0,485.92499999999995
190001130889,24.0,531.8,607.4,541.5,643.4,140.0,170.0,140.0,120.0,120.0,700.0,3.0,581.025
190001606165,25.0,417.1,445.4,529.6,450.5,90.0,90.0,90.0,90.0,0.0,250.0,5.0,460.65
190001212653,32.0,476.0,570.5,494.9,434.3,120.0,120.0,100.0,120.0,60.0,520.0,6.0,493.925
190001524185,18.0,558.2,573.5,552.0,632.9,160.0,170.0,160.0,170.0,140.0,820.0,4.0,579.15
190001255732,18.0,563.8,513.2,585.3,669.3,160.0,160.0,120.0,160.0,160.0,760.0,4.0,582.9
190001606166,18.0,472.3,502.7,546.8,415.2,120.0,170.0,120.0,120.0,20.0,560.0,7.0,484.25
190001658360,20.0,405.2,459.2,486.0,466.7,120.0,120.0,100.0,120.0,0.0,460.0,3.0,454.27500000000003
190001130890,33.0,523.6,540.6,474.5,539.2,120.0,120.0,100.0,100.0,60.0,500.0,3.0,519.475
190001500496,20.0,407.6,399.0,495.8,509.6,120.0,120.0,120.0,100.0,0.0,460.0,2.0,453.0
190001255733,31.0,570.4,585.2,557.0,536.4,100.0,120.0,100.0,120.0,120.0,560.0,3.0,562.25
190001708780,18.0,512.3,547.7,559.9,555.5,120.0,120.0,160.0,160.0,180.0,740.0,3.0,543.85
190001524186,31.0,514.0,432.1,556.3,567.8,100.0,120.0,140.0,90.0,40.0,480.0,6.0,517.55
190001606168,21.0,469.4,532.6,590.1,372.1,120.0,120.0,120.0,120.0,120.0,600.0,3.0,491.04999999999995
190001708781,17.0,556.7,575.2,573.4,551.0,120.0,120.0,120.0,140.0,180.0,680.0,4.0,564.075
190001500497,18.0,408.2,473.5,512.6,492.0,100.0,120.0,120.0,120.0,0.0,460.0,5.0,471.57500000000005
190001342627,23.0,387.1,440.2,424.9,428.9,90.0,100.0,90.0,120.0,40.0,420.0,4.0,420.275
190001030257,24.0,480.2,533.2,484.7,479.9,120.0,90.0,90.0,100.0,0.0,300.0,3.0,494.5
190001123457,31.0,469.6,526.6,512.9,514.7,90.0,140.0,120.0,100.0,120.0,560.0,3.0,505.95
190001030258,33.0,421.4,463.9,417.6,398.0,140.0,120.0,140.0,120.0,160.0,680.0,4.0,425.225
190001259247,17.0,478.2,497.1,555.5,565.7,120.0,120.0,120.0,120.0,100.0,580.0,4.0,524.125
190001443189,20.0,475.8,467.4,423.5,462.8,120.0,120.0,100.0,100.0,0.0,440.0,5.0,457.375
190001500498,17.0,482.2,584.3,599.4,700.7,160.0,170.0,170.0,170.0,140.0,860.0,2.0,591.6500000000001
190001212654,18.0,487.6,511.6,514.6,508.7,140.0,160.0,120.0,140.0,80.0,640.0,7.0,505.62500000000006
190001342628,28.0,416.9,458.8,518.1,413.1,120.0,120.0,120.0,100.0,120.0,580.0,3.0,451.725
190001606169,18.0,508.0,524.8,574.8,541.7,160.0,170.0,160.0,140.0,160.0,800.0,3.0,537.325
190001484099,20.0,417.7,525.9,578.6,676.9,120.0,120.0,140.0,140.0,160.0,680.0,2.0,549.775
190001708782,22.0,624.4,614.2,616.5,709.6,160.0,160.0,160.0,170.0,180.0,840.0,2.0,641.175
190001443190,18.0,406.1,454.0,487.7,505.5,120.0,90.0,90.0,140.0,20.0,360.0,4.0,463.325
190001783231,22.0,568.0,559.3,524.9,553.6,90.0,120.0,120.0,100.0,20.0,440.0,3.0,551.4499999999999
190001783232,16.0,417.4,358.2,431.5,508.1,120.0,120.0,120.0,120.0,100.0,580.0,7.0,428.79999999999995
190001606172,21.0,523.3,589.4,537.1,531.2,160.0,120.0,160.0,170.0,160.0,780.0,3.0,545.25
190001212655,33.0,518.6,627.7,608.8,617.3,140.0,120.0,120.0,160.0,120.0,660.0,3.0,593.1
190001871199,25.0,473.3,485.1,547.8,364.9,120.0,140.0,140.0,120.0,80.0,600.0,1.0,467.775
190001500500,18.0,400.8,531.4,543.0,570.7,140.0,170.0,120.0,90.0,200.0,720.0,4.0,511.475
190001409475,31.0,381.2,464.6,506.2,400.5,120.0,160.0,120.0,140.0,120.0,660.0,4.0,438.125
190001212656,17.0,492.5,544.5,529.1,616.4,120.0,120.0,140.0,140.0,100.0,620.0,5.0,545.625
190001500501,25.0,508.8,326.0,445.7,505.2,120.0,120.0,120.0,120.0,0.0,480.0,4.0,446.425
190001024993,18.0,517.8,571.3,579.6,586.6,160.0,170.0,160.0,160.0,160.0,820.0,3.0,563.8249999999999
190001212657,29.0,490.4,520.9,534.3,498.0,120.0,100.0,120.0,140.0,60.0,540.0,7.0,510.9
190001606174,30.0,485.8,553.9,586.3,489.5,120.0,120.0,100.0,120.0,100.0,560.0,3.0,528.875
190001259252,29.0,429.2,553.7,516.5,605.0,100.0,120.0,90.0,100.0,80.0,480.0,5.0,526.1
190001871200,18.0,555.0,509.2,501.9,525.7,160.0,100.0,140.0,170.0,160.0,740.0,4.0,522.95
190001606175,17.0,540.1,591.1,555.7,550.3,120.0,120.0,120.0,120.0,100.0,580.0,2.0,559.3
190001342630,22.0,379.5,421.2,416.5,422.1,90.0,120.0,100.0,100.0,80.0,480.0,4.0,409.82500000000005
190001524187,17.0,390.3,434.4,486.4,464.4,120.0,170.0,120.0,160.0,60.0,640.0,3.0,443.875
190001475192,19.0,440.3,499.6,461.0,423.0,140.0,170.0,170.0,160.0,180.0,860.0,2.0,455.975
190001030260,17.0,486.3,578.3,582.7,531.7,160.0,160.0,160.0,160.0,160.0,800.0,2.0,544.75
190001259258,19.0,423.2,520.5,514.1,482.4,120.0,120.0,120.0,160.0,80.0,600.0,2.0,485.05000000000007
190001259259,21.0,541.3,574.6,578.0,672.8,120.0,120.0,100.0,120.0,100.0,560.0,4.0,591.675
190001443193,23.0,359.7,429.3,421.4,371.6,90.0,90.0,90.0,90.0,0.0,280.0,2.0,395.5
190001871201,32.0,490.8,584.4,541.9,660.1,120.0,120.0,120.0,120.0,40.0,520.0,3.0,569.3
190001606177,17.0,499.1,392.2,460.4,497.4,160.0,170.0,160.0,160.0,120.0,800.0,5.0,462.275
190001443194,33.0,399.7,557.9,540.7,468.0,120.0,170.0,160.0,120.0,100.0,700.0,4.0,491.575
190001030261,19.0,440.9,466.6,497.2,509.4,90.0,120.0,120.0,120.0,60.0,500.0,5.0,478.525
190001443195,26.0,420.9,514.0,493.8,527.4,120.0,120.0,100.0,120.0,120.0,580.0,4.0,489.025
190001606179,25.0,420.0,492.1,496.4,421.1,120.0,120.0,120.0,90.0,40.0,480.0,3.0,457.4
190001259262,22.0,673.3,652.7,663.5,692.7,140.0,170.0,170.0,170.0,120.0,840.0,8.0,670.55
190001708783,25.0,427.3,360.3,481.7,452.5,120.0,90.0,120.0,120.0,80.0,480.0,4.0,430.45
190001606180,18.0,506.9,540.0,561.0,466.8,120.0,120.0,120.0,120.0,100.0,580.0,4.0,518.6750000000001
190001658361,27.0,481.0,447.5,484.7,445.0,120.0,120.0,120.0,120.0,140.0,620.0,5.0,464.55
190001606181,20.0,493.7,549.5,515.2,585.1,100.0,120.0,120.0,90.0,140.0,560.0,6.0,535.875
190001606182,18.0,466.5,525.5,555.5,561.7,160.0,120.0,160.0,160.0,160.0,760.0,4.0,527.3
190001741650,17.0,454.6,541.6,510.8,478.9,160.0,120.0,160.0,140.0,120.0,700.0,7.0,496.475
190001783234,22.0,422.1,546.2,532.1,417.9,100.0,140.0,120.0,100.0,80.0,540.0,5.0,479.57500000000005
190001606183,20.0,515.8,555.8,503.8,587.9,90.0,120.0,120.0,100.0,100.0,520.0,3.0,540.8249999999999
190001443197,25.0,401.3,416.9,417.9,427.5,90.0,120.0,100.0,100.0,100.0,480.0,4.0,415.9
190001259263,18.0,532.2,450.8,533.9,505.3,120.0,170.0,140.0,140.0,180.0,780.0,5.0,505.55
190001696203,32.0,421.4,514.7,501.2,524.3,140.0,120.0,120.0,120.0,120.0,620.0,3.0,490.4
190001484100,22.0,599.0,593.2,554.1,621.2,140.0,120.0,120.0,140.0,80.0,600.0,3.0,591.875
190001130895,23.0,475.7,451.7,447.1,556.7,100.0,120.0,100.0,90.0,60.0,460.0,3.0,482.8
190001130896,21.0,431.9,584.8,567.1,670.8,120.0,120.0,100.0,120.0,120.0,580.0,4.0,563.65
190001524189,18.0,451.0,549.1,537.3,633.7,140.0,140.0,140.0,170.0,160.0,760.0,3.0,542.7750000000001
190001871202,19.0,538.6,419.7,571.7,615.0,140.0,120.0,140.0,100.0,100.0,600.0,3.0,536.25
190001871203,17.0,429.5,534.6,539.5,609.2,160.0,120.0,120.0,140.0,120.0,660.0,3.0,528.2
190001259264,33.0,512.1,574.0,544.4,507.4,100.0,120.0,140.0,120.0,100.0,580.0,5.0,534.475
190001212659,33.0,508.6,510.0,467.0,476.5,120.0,140.0,120.0,100.0,0.0,480.0,4.0,490.525
190001130897,28.0,406.3,563.0,564.7,486.0,140.0,120.0,140.0,120.0,140.0,660.0,6.0,505.0
190001524190,21.0,392.0,498.1,511.9,392.2,120.0,120.0,100.0,120.0,100.0,560.0,3.0,448.55
190001212660,33.0,503.2,562.8,568.7,590.4,120.0,120.0,140.0,140.0,0.0,520.0,3.0,556.275
190002186871,19.0,548.5,592.8,572.7,648.2,140.0,120.0,120.0,140.0,140.0,660.0,5.0,590.55
190001696205,20.0,426.5,468.0,563.4,512.9,120.0,90.0,90.0,120.0,40.0,360.0,4.0,492.70000000000005
190001871206,25.0,548.5,391.7,485.2,536.1,120.0,120.0,120.0,120.0,120.0,600.0,4.0,490.375
190001443199,19.0,368.9,466.1,400.2,397.9,120.0,120.0,120.0,100.0,100.0,560.0,8.0,408.275
190001708784,19.0,535.6,554.4,554.3,595.6,140.0,170.0,140.0,170.0,80.0,720.0,5.0,559.975
190001212662,19.0,391.3,428.0,470.2,465.7,120.0,120.0,100.0,120.0,120.0,580.0,2.0,438.8
190001606185,19.0,528.8,633.2,652.7,506.1,160.0,170.0,170.0,160.0,180.0,880.0,3.0,580.2
190001484101,24.0,508.4,548.0,553.4,488.2,140.0,120.0,120.0,120.0,160.0,660.0,3.0,524.5
190001212664,20.0,374.4,480.9,398.67500000000007,428.4,120.0,170.0,120.0,120.0,180.0,740.0,3.0,420.59375
190001212665,31.0,432.0,570.8,590.6,483.0,120.0,120.0,160.0,140.0,40.0,580.0,6.0,519.1
190001259269,33.0,547.7,598.1,546.4,652.4,120.0,120.0,120.0,120.0,80.0,560.0,5.0,586.1500000000001
190001024994,17.0,575.4,595.4,554.5,607.9,140.0,160.0,140.0,160.0,180.0,780.0,7.0,583.3
190001030263,27.0,431.6,411.0,559.2,382.8,160.0,170.0,140.0,160.0,140.0,800.0,3.0,446.15000000000003
190001259270,19.0,619.6,612.5,597.0,682.5,120.0,120.0,120.0,140.0,180.0,680.0,4.0,627.9
190001443202,33.0,492.5,489.9,481.1,420.9,120.0,120.0,120.0,120.0,120.0,600.0,2.0,471.1
190001606188,18.0,409.9,559.8,536.2,479.8,120.0,120.0,120.0,140.0,120.0,620.0,4.0,496.425
190001871209,20.0,404.5,451.0,527.2,480.7,120.0,120.0,100.0,120.0,20.0,480.0,2.0,465.85
190001259272,19.0,544.8,563.6,529.3,549.5,90.0,90.0,90.0,90.0,0.0,250.0,5.0,546.8
190001524193,18.0,404.1,420.8,452.5,372.1,120.0,140.0,120.0,120.0,140.0,640.0,4.0,412.375
190001259273,18.0,371.0,525.2,554.9,479.5,120.0,120.0,120.0,140.0,60.0,560.0,2.0,482.65
