,NU_INSCRICAO,NU_ANO,NU_IDADE,TP_COR_RACA,TP_ESTADO_CIVIL,TP_NACIONALIDADE,TP_SEXO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,TP_ST_CONCLUSAO,TP_ENSINO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,IN_BRAILLE,IN_AMPLIADA_18,IN_AMPLIADA_24,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,Q001,Q002,Q003,Q004,Q005,Q006
7098,190002972382,2019,22,3,0,1,F,Campo Alegre de Goiás,GO,2,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,A,2,C
7099,190003407827,2019,25,3,1,1,M,Porto Velho,RO,1,,,,,,,,,,,,0,0,0,0,0,0,0,C,E,B,B,6,C
7100,190002307798,2019,16,1,1,1,M,São Bernardo do Campo,SP,3,,391.5,547.9,548.6,628.4,80,120,120,100,100,520,0,0,0,0,0,0,0,E,E,C,C,4,E
7101,190004733710,2019,17,1,1,1,F,Goiânia,GO,3,,449.9,463.6,508.9,477.8,140,120,140,120,80,600,0,0,0,0,0,0,0,B,E,D,D,4,G
7102,190002698683,2019,18,3,1,1,M,Missão Velha,CE,2,1,404.7,404,384,424.7,0,0,0,0,0,0,0,0,0,0,0,0,0,E,B,A,A,4,B
7103,190001372250,2019,21,2,1,1,M,São Lourenço da Mata,PE,1,1,387.7,467.8,466,417.2,120,120,80,80,80,480,0,0,0,0,0,0,0,B,B,A,A,4,B
7104,190004638786,2019,43,3,2,1,F,São João del Rei,MG,1,,505.7,400.4,477.5,404.2,100,80,60,100,0,340,0,0,0,0,0,0,0,E,E,D,B,5,C
7105,190004911754,2019,33,2,1,1,F,Pelotas,RS,1,,369.8,477,515.9,390.7,100,100,100,100,80,480,0,0,0,0,0,0,0,B,E,C,B,4,C
7106,190003192212,2019,26,3,1,1,F,Canaã dos Carajás,PA,1,,421.8,557.2,533.1,362.6,120,120,120,100,100,560,0,0,0,0,0,0,0,H,F,F,D,4,C
7107,190002341149,2019,18,1,1,1,F,Franca,SP,2,1,,,,,,,,,,,0,0,0,0,0,0,0,C,C,C,B,8,D
7108,190001506081,2019,17,3,1,1,M,Pombal,PB,2,1,539.2,463.8,509.4,544.1,140,140,120,140,120,660,0,0,0,0,0,0,0,B,D,C,B,3,C
7109,190003670032,2019,20,2,1,1,F,Cajamar,SP,1,,,,,,,,,,,,0,0,0,0,0,0,0,H,B,F,A,1,C
7110,190002748350,2019,18,1,1,1,F,Fortaleza,CE,1,,,,,,,,,,,,0,0,0,0,0,0,0,F,F,D,D,4,M
7111,190002030008,2019,19,1,1,1,F,Rio Verde,GO,1,1,,,,,,,,,,,0,0,0,0,0,0,0,C,E,A,D,4,C
7112,190005827581,2019,18,3,1,1,M,Mongaguá,SP,1,1,367.8,419.3,453.4,407.5,100,40,40,80,0,260,0,0,0,0,0,0,0,D,E,B,B,5,C
7113,190005630352,2019,19,3,1,1,M,Petrolina,PE,2,1,,,,,,,,,,,0,0,0,0,0,0,0,A,A,A,A,4,B
7114,190004189006,2019,19,3,1,1,F,Contagem,MG,1,1,435.3,413,552.5,375.6,100,120,100,80,60,460,0,0,0,0,0,0,0,E,C,C,C,6,C
7115,190003464000,2019,20,3,1,1,F,Valente,BA,1,1,500.4,383.1,468.9,400.5,120,120,100,100,60,500,0,0,0,0,0,0,0,C,C,A,A,4,B
7116,190005918512,2019,18,1,1,1,M,Abelardo Luz,SC,2,1,503.2,497.6,453.2,567.6,140,120,120,120,100,600,0,0,0,0,0,0,0,C,C,A,A,4,C
7117,190001851531,2019,21,3,1,1,F,São Paulo,SP,1,1,522,478.8,545.8,445.4,120,200,100,120,120,660,0,0,0,0,0,0,0,C,C,B,B,3,B
7118,190002460677,2019,16,2,0,1,F,Magé,RJ,2,1,448.5,504.5,517,430.2,120,120,120,120,160,640,0,0,0,0,0,0,0,E,F,B,B,2,B
7119,190003797540,2019,22,3,1,1,M,Barbacena,MG,1,1,,403.1,537.3,,100,120,80,80,0,380,0,0,0,0,0,0,0,B,D,A,B,6,C
7120,190004023308,2019,20,3,1,1,F,Mogi das Cruzes,SP,1,,374.8,463.8,507.6,419.7,120,120,120,120,100,580,0,0,0,0,0,0,0,D,D,D,B,2,B
7121,190001666121,2019,18,5,1,1,F,Fortaleza,CE,2,1,499,543.6,583,544.5,160,180,160,140,140,780,0,0,0,0,0,0,0,E,C,F,B,4,B
7122,190004313054,2019,30,3,1,1,M,Cametá,PA,1,1,429.5,418.2,476.5,485.6,100,120,120,120,120,580,0,0,0,0,0,0,0,B,B,A,A,7,C
7123,190003096173,2019,19,3,1,1,M,Moreilândia,PE,1,1,,,,,,,,,,,0,0,0,0,0,0,0,E,D,A,A,5,A
7124,190003033568,2019,17,3,1,1,F,Monte Alegre,PA,2,1,530.5,595.8,583,516.6,160,200,180,180,160,880,0,0,0,0,0,0,0,C,E,C,B,4,G
7125,190003827920,2019,29,1,1,1,M,Campo Grande,MS,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,C,B,4,E
7126,190005313564,2019,17,3,1,2,F,Curitiba,PR,3,,515,569.1,554.1,446.5,80,120,80,80,80,440,0,0,0,0,0,0,0,G,D,F,B,4,F
7127,190001558090,2019,21,3,1,1,M,São João de Meriti,RJ,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,C,F,3,C
7128,190003724418,2019,49,3,2,1,M,Paulo Afonso,BA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,C,B,C,A,4,H
7129,190002912185,2019,20,2,1,1,M,Itabuna,BA,1,1,488.2,473.9,522.8,545.2,100,120,120,100,0,440,0,0,0,0,0,0,0,B,E,A,A,3,B
7130,190003927088,2019,22,1,2,1,F,Baraúna,RN,1,1,430.3,406.5,395.6,414.7,120,120,100,100,80,520,0,0,0,0,0,0,0,H,B,F,B,2,B
7131,190002533104,2019,19,1,1,1,F,Exu,PE,2,1,452.5,368.4,517.7,430.9,120,120,120,120,40,520,0,0,0,0,0,0,0,B,A,C,B,2,A
7132,190001119154,2019,18,2,1,1,F,Água Branca,PI,2,1,575,543,548,605.4,140,120,140,140,120,660,0,0,0,0,0,0,0,H,E,C,C,5,C
7133,190003637135,2019,21,2,1,1,F,São Paulo,SP,1,1,538.4,522.4,583,492.3,140,120,120,160,40,580,0,0,0,0,0,0,0,H,E,F,D,3,D
7134,190002456958,2019,17,0,1,1,F,Japeri,RJ,2,1,368,468.9,546.7,387.8,160,200,160,140,160,820,0,0,0,0,1,0,0,D,C,C,F,4,C
7135,190005659059,2019,28,2,1,1,F,Igrapiúna,BA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,A,A,A,A,4,C
7136,190005129006,2019,18,1,1,1,F,São Paulo,SP,1,,536.6,557.7,582.8,627.2,140,120,120,140,120,640,0,0,0,0,0,0,0,F,E,D,D,3,I
7137,190001287435,2019,17,0,1,1,M,Janaúba,MG,2,1,379.7,508.2,489.8,649.8,120,120,120,140,100,600,0,0,0,0,0,0,0,G,G,E,D,5,O
7138,190004009141,2019,21,2,1,1,F,Serra,ES,1,1,,504.9,536.2,,120,120,140,120,100,600,0,0,0,0,0,0,0,B,E,A,B,2,C
7139,190004352396,2019,56,0,0,1,F,São Paulo,SP,1,,,,,,,,,,,,0,0,0,0,0,0,0,F,E,E,D,4,N
7140,190002549424,2019,19,4,1,1,F,Fortaleza,CE,1,1,405.1,451.6,415.9,370.9,140,120,120,120,0,500,0,0,0,0,0,0,0,E,E,B,C,2,B
7141,190004479499,2019,33,1,2,1,M,São Sebastião do Caí,RS,1,,461.8,553.8,558.6,695.9,120,100,80,100,80,480,0,0,0,0,0,0,0,H,E,F,B,3,G
7142,190001884951,2019,24,2,1,1,F,Paranavaí,PR,1,1,488,467.7,460.1,460.3,80,120,100,120,80,500,0,0,0,0,0,0,0,B,B,B,B,3,D
7143,190001998414,2019,24,2,1,1,M,Miranorte,TO,1,1,583.5,603.8,600.6,618.2,120,120,140,140,80,600,0,0,0,0,0,0,0,E,C,D,F,1,B
7144,190005718860,2019,22,2,1,1,M,Berilo,MG,1,1,396.8,390.3,466,462.3,80,120,80,80,100,460,0,0,0,0,0,0,0,B,E,A,A,4,B
7145,190004815538,2019,16,1,1,1,M,Porto Alegre,RS,3,,471,578,514.9,734.1,160,200,180,160,140,840,0,0,0,0,0,0,0,G,F,D,D,3,M
7146,190004945173,2019,22,2,1,1,F,Santarém,PA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,F,A,A,3,A
7147,190003819095,2019,17,3,1,1,F,São João de Meriti,RJ,3,,598.3,551.6,572.6,669,140,180,140,140,120,720,0,0,0,0,0,0,0,E,D,D,C,5,H
7148,190005685305,2019,21,3,1,1,F,Fortaleza,CE,1,1,472.2,567.1,570.7,534.8,120,120,120,120,100,580,0,0,0,0,0,0,0,E,D,D,D,5,C
7149,190001997440,2019,18,3,1,1,F,Beruri,AM,2,1,,,,,,,,,,,0,0,0,0,0,0,0,A,A,A,A,6,C
7150,190005953668,2019,16,1,1,1,M,Campo Grande,MS,3,,422.3,519.1,534.2,453.4,120,120,120,120,100,580,0,0,0,0,0,0,0,F,F,D,D,3,E
7151,190004180938,2019,20,3,1,1,M,Belém,PA,2,1,489.5,569.4,564.3,408.1,120,160,120,120,100,620,0,0,0,0,0,0,0,E,B,C,B,6,C
7152,190005024162,2019,26,2,1,1,F,Teresina,PI,1,1,416,505.9,432.3,442.4,120,120,100,120,80,540,0,0,0,0,0,0,0,B,E,B,B,3,C
7153,190003684923,2019,19,3,1,1,M,Mauá,SP,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,C,F,4,E
7154,190004250710,2019,15,1,1,1,F,Poloni,SP,3,,473.4,564.2,554.4,708.8,140,120,120,160,140,680,0,0,0,0,0,0,0,F,F,E,D,4,H
7155,190002516156,2019,18,1,1,1,F,Osasco,SP,2,1,405.5,507.2,563.5,413.3,120,120,100,120,120,580,0,0,0,0,0,0,0,E,F,D,D,4,F
7156,190002066123,2019,18,1,1,1,F,Brasília,DF,2,1,423,497.3,543,478.6,120,180,140,140,120,700,0,0,0,0,0,0,0,G,D,E,F,5,P
7157,190002086628,2019,23,2,1,1,F,São José dos Campos,SP,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,B,B,5,I
7158,190002559561,2019,18,1,1,1,M,Amontada,CE,2,1,388.8,444.7,471,435.8,80,120,80,120,80,480,0,0,0,0,0,0,0,B,C,A,A,5,B
7159,190001284612,2019,19,0,1,1,M,Betim,MG,1,,,466.9,527.2,,120,120,120,120,100,580,0,0,0,0,0,0,0,D,D,C,F,3,B
7160,190003318490,2019,21,3,1,1,F,Barueri,SP,1,,498.2,449.4,554.7,554.3,120,160,120,120,0,520,0,0,0,0,0,0,0,E,E,C,B,3,C
7161,190001837894,2019,17,1,1,1,F,Vargem Grande Paulista,SP,2,1,572.6,546.9,566.1,639.6,160,120,160,180,120,740,0,0,0,0,0,0,0,F,C,E,B,3,H
7162,190004600694,2019,27,1,1,1,F,Timbaúba,PE,1,1,456.8,403.7,485.8,567.8,100,120,100,100,100,520,0,0,0,0,0,0,0,E,B,B,B,5,A
7163,190003401203,2019,16,3,1,1,F,Hortolândia,SP,3,,,,,,,,,,,,0,0,0,0,0,0,0,B,G,A,D,3,A
7164,190006051046,2019,17,3,1,1,M,Rio Quente,GO,3,,423.9,475.5,484.6,410.6,100,40,40,120,20,320,0,0,0,0,0,0,0,B,D,B,B,4,C
7165,190005480044,2019,18,3,1,1,F,Brasília,DF,2,1,400.2,534,551.7,573.6,120,80,120,120,120,560,0,0,0,0,0,0,0,E,F,D,D,6,O
7166,190005247862,2019,18,1,1,1,M,Itá,SC,2,1,463.5,501.4,504.8,520.8,120,120,120,120,80,560,0,0,0,0,0,0,0,C,E,C,B,4,E
7167,190005354610,2019,29,3,1,2,F,Itabira,MG,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,E,C,B,3,C
7168,190002903886,2019,18,1,1,1,F,Santo Ângelo,RS,2,1,424.6,517.7,489.5,368.4,120,120,120,120,100,580,0,0,0,0,0,0,0,G,G,A,D,4,H
7169,190003303250,2019,49,3,1,1,M,São Paulo,SP,1,,552.2,567.4,562.2,430.2,120,120,120,120,60,540,0,0,0,0,0,0,0,B,E,C,C,1,C
7170,190004159297,2019,24,3,1,1,F,Seabra,BA,1,1,507.2,574.5,551.5,578.5,100,120,100,120,160,600,0,0,0,0,0,0,0,C,G,C,D,4,F
7171,190001430395,2019,18,3,1,1,F,Itapetinga,BA,2,1,398.7,492.4,520.7,421.1,120,120,120,120,80,560,0,0,0,0,0,0,0,H,C,C,C,3,B
7172,190002778565,2019,31,1,1,2,F,Santa Helena,PB,2,,407.3,475.6,527.8,387.5,100,120,140,100,100,560,0,0,0,0,0,0,0,B,B,A,B,3,B
7173,190002075128,2019,16,1,1,1,F,Goiânia,GO,3,,566.3,655.1,586.9,653.3,160,180,180,180,140,840,0,0,0,0,0,0,0,G,G,E,D,4,Q
7174,190002040367,2019,17,3,1,1,F,Formoso,GO,2,1,439.5,348.4,464.1,537.8,140,160,120,160,120,700,0,0,0,0,0,0,0,E,E,A,D,4,C
7175,190002387456,2019,16,3,1,1,M,Conselheiro Lafaiete,MG,3,,603.7,599.2,549.5,646.6,140,140,140,120,160,700,0,0,0,0,0,0,0,F,F,C,D,4,C
7176,190004550801,2019,15,1,1,1,M,Macaúbas,BA,3,,520.8,516.6,533.1,663.9,160,180,180,160,200,880,0,0,0,0,0,0,0,E,F,D,D,4,G
7177,190002490064,2019,17,1,1,1,M,Munhoz,MG,2,1,525.3,521.5,534.6,567.8,120,120,120,120,80,560,0,0,0,0,0,0,0,C,B,F,B,3,B
7178,190001852975,2019,18,1,1,1,F,Olímpia,SP,2,1,448.1,497.7,523,608.7,120,120,120,120,140,620,0,0,0,0,0,0,0,E,D,F,C,2,C
7179,190002997031,2019,29,1,1,1,F,Curitiba,PR,1,,570.6,652.4,591.1,685.1,160,140,140,140,100,680,0,0,0,0,0,0,0,F,G,E,E,3,L
7180,190004416929,2019,36,2,2,1,F,Parnamirim,RN,1,,420.1,512.8,484.1,416.3,120,140,120,100,0,480,0,0,0,0,0,0,0,E,C,B,B,3,H
7181,190003477786,2019,24,3,1,1,M,Cláudio,MG,1,,567.3,487.6,526.9,595,140,40,40,120,0,340,0,0,0,0,0,0,0,D,C,C,B,5,D
7182,190003394484,2019,20,1,1,1,F,Mauá,SP,1,,545.8,583.8,586.1,572.3,140,140,120,120,140,660,0,0,0,0,0,0,0,E,E,D,D,4,B
7183,190002311862,2019,17,2,1,1,M,Araçatuba,SP,2,1,586,604.6,572.5,628.9,140,200,160,140,180,820,0,0,0,0,0,0,0,H,F,D,E,7,P
7184,190002954443,2019,23,1,1,1,M,Maceió,AL,1,,,,,,,,,,,,0,0,0,0,0,0,0,E,E,D,B,4,H
7185,190001226451,2019,19,3,1,1,F,Teixeira de Freitas,BA,1,1,572.3,550.6,539.1,544.7,120,120,120,100,120,580,0,0,0,0,0,0,0,E,E,A,B,3,C
7186,190001063752,2019,19,2,1,1,M,Belém,PA,2,1,390.3,469.3,449.8,395.9,120,120,120,100,100,560,0,0,0,0,0,0,0,H,E,F,F,6,B
7187,190002896793,2019,18,3,1,1,F,Pelotas,RS,1,,469.6,557.5,546.2,394.8,120,120,120,140,20,520,0,0,0,0,0,0,0,E,D,B,C,5,E
7188,190002380103,2019,22,3,1,1,F,Rio do Prado,MG,1,,459.8,543.9,440.6,620.7,120,100,100,120,80,520,0,0,0,0,0,0,0,C,C,A,A,5,C
7189,190001034374,2019,18,3,1,1,F,Belém,PA,1,,476.2,563.3,500.5,478.1,160,160,120,160,160,760,0,0,0,0,0,0,0,E,G,C,D,5,C
7190,190001052233,2019,19,3,1,1,M,Cachoeira do Piriá,PA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,A,A,A,A,5,C
7191,190004387312,2019,18,3,1,1,F,Rio das Ostras,RJ,2,1,402.9,512.9,518.6,536.8,120,120,120,120,140,620,0,0,0,0,0,0,0,B,C,A,B,6,G
7192,190002856049,2019,17,3,1,1,F,Colatina,ES,2,1,,,,,,,,,,,0,0,0,0,0,0,0,H,F,F,D,3,F
7193,190002849970,2019,18,2,1,1,F,Rio de Janeiro,RJ,3,,503.2,529.1,560.7,602.2,140,180,140,140,120,720,0,0,0,0,0,0,0,D,D,B,B,3,D
7194,190001901127,2019,18,1,1,1,M,São José dos Pinhais,PR,2,1,456.1,523.6,562.6,624.2,100,120,120,120,100,560,0,0,0,0,0,0,0,E,C,B,A,4,D
7195,190001754765,2019,22,3,1,1,F,Bonito,MS,1,1,489.1,537.8,547.1,431.5,120,120,120,100,100,560,0,0,0,0,0,0,0,C,E,A,B,3,C
7196,190006110985,2019,18,3,1,1,M,Quixelô,CE,2,1,469.6,465.1,483.4,405.4,0,0,0,0,0,0,0,0,0,0,0,0,0,B,D,A,B,6,B
7197,190004278939,2019,18,1,1,1,M,Joinville,SC,2,1,,500.2,513.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,E,D,C,C,3,G
7198,190005158187,2019,17,3,1,1,F,Duque de Caxias,RJ,3,,401.4,442.4,504.7,461,120,120,120,140,160,660,0,0,0,0,0,0,0,F,E,E,C,3,C
7199,190005294134,2019,20,3,1,1,F,São Cristóvão,SE,1,,536,587.5,563.9,379.3,160,160,160,160,140,780,0,0,0,0,0,0,0,E,C,C,F,4,G
7200,190003679882,2019,17,1,1,1,M,São Paulo,SP,2,1,574,586.4,581.2,638.2,120,120,120,120,120,600,0,0,0,0,0,0,0,G,E,D,C,4,N
7201,190002945605,2019,17,1,1,1,F,Salvador,BA,3,,528.4,584.4,645.8,559.4,160,120,140,160,120,700,0,0,0,0,0,0,0,F,G,E,E,3,J
7202,190005076243,2019,18,3,1,1,M,Magalhães Barata,PA,1,,,547.4,595.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,E,C,D,F,5,C
7203,190002290976,2019,18,2,1,1,M,Caetité,BA,2,1,592.8,647.5,612.1,641.1,120,200,160,140,160,780,0,0,0,0,0,0,0,B,B,A,A,5,B
7204,190005218001,2019,18,3,1,1,M,Várzea Grande,MT,3,,,618.4,592.3,,140,120,140,160,180,740,0,0,0,0,0,0,0,E,E,B,B,2,C
7205,190002321929,2019,25,1,1,1,F,Itapecerica da Serra,SP,1,1,,,,,,,,,,,0,0,0,0,0,0,0,H,E,F,C,4,B
7206,190005585403,2019,16,1,0,1,M,Parnamirim,RN,3,,372.8,490.5,592.5,734.3,120,120,120,120,140,620,0,0,0,0,0,0,0,F,F,D,D,7,Q
7207,190001292563,2019,17,3,1,1,F,Rio Pardo de Minas,MG,3,,391.1,521.4,499.5,537.7,120,120,100,120,0,460,0,0,0,0,0,0,0,H,H,A,A,6,B
7208,190004378421,2019,19,1,1,1,F,Indaiatuba,SP,1,,414.7,450.6,454.5,458.8,80,120,120,120,60,500,0,0,0,0,0,0,0,B,C,D,B,3,H
7209,190005995560,2019,20,3,1,1,M,Mairiporã,SP,1,,,,,,,,,,,,0,0,0,0,0,0,0,E,E,B,B,4,D
7210,190004536242,2019,31,3,2,1,F,Teófilo Otoni,MG,1,1,387.3,542.6,518.5,400.1,120,40,40,100,0,300,0,0,0,0,0,0,0,B,C,A,B,4,D
7211,190003294153,2019,21,3,1,1,M,São Luís,MA,1,,464,493.7,459.2,414.5,100,120,120,120,100,560,0,0,0,0,0,0,0,B,B,A,B,2,B
7212,190005443747,2019,17,1,1,1,M,Brasília,DF,2,1,377.1,595.3,598.9,459.5,140,160,120,140,100,660,0,0,0,0,0,0,0,G,E,D,B,4,J
7213,190004866763,2019,17,1,1,1,F,Fazenda Rio Grande,PR,2,1,434.4,545.8,525.2,544.2,100,120,100,100,60,480,0,0,0,0,0,0,0,E,E,A,A,4,E
7214,190004994441,2019,17,1,1,1,M,Rio de Janeiro,RJ,3,,384.5,515.3,510.9,612.8,120,180,120,120,80,620,0,0,0,0,0,0,0,G,F,E,D,4,Q
7215,190002608879,2019,21,1,1,1,F,Juruaia,MG,1,1,502.9,527.6,542.9,663,160,200,180,180,160,880,0,0,0,0,0,0,0,D,E,B,B,3,F
7216,190001773523,2019,30,2,2,1,M,Mozarlândia,GO,1,,,617.8,566.7,,120,120,120,100,160,620,0,0,0,0,0,0,0,H,E,D,F,2,D
7217,190004879127,2019,20,1,1,1,F,Cascavel,PR,1,1,377.6,501,474.8,396.3,100,120,120,120,80,540,0,0,0,0,0,0,0,E,E,F,B,3,E
7218,190002990538,2019,17,1,1,1,M,Guaratuba,PR,2,1,497.7,546.2,471.4,598.2,120,120,120,100,60,520,0,0,0,0,0,0,0,E,D,B,B,5,F
7219,190005487574,2019,25,2,2,1,M,Serra,ES,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,B,B,3,C
7220,190002162918,2019,24,3,1,1,F,Belo Horizonte,MG,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,C,B,B,3,B
7221,190002849863,2019,17,1,1,1,F,Queimados,RJ,2,1,472.7,533.2,535,530.7,160,180,160,180,200,880,0,0,0,0,0,0,0,E,E,D,D,4,I
7222,190003003305,2019,19,3,1,1,M,Londrina,PR,1,1,379,425.7,384,403.1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,E,B,D,4,C
7223,190005845169,2019,20,1,1,1,F,Santo André,SP,1,,404.2,439.5,443.6,430.3,0,0,0,0,0,0,0,0,0,0,0,0,0,H,E,F,C,7,D
7224,190003508039,2019,23,2,1,1,F,Belo Horizonte,MG,1,,506.2,516.6,508.3,391,100,80,80,80,60,400,0,0,0,0,0,0,0,B,B,C,B,4,A
7225,190003462863,2019,16,3,1,1,F,Itaberaba,BA,3,,456,559.9,519.9,490.5,120,120,140,140,80,600,0,0,0,0,0,0,0,A,B,A,A,2,C
7226,190002514760,2019,31,1,2,1,M,Ribeirão Preto,SP,1,1,,,,,,,,,,,0,0,0,0,0,0,0,C,E,B,B,4,G
7227,190004799057,2019,18,3,1,1,F,Sertaneja,PR,2,1,345.8,439.1,508.1,407.7,120,80,60,100,0,360,0,0,0,0,0,0,0,D,E,C,F,5,C
7228,190005890737,2019,16,1,1,1,M,Curitiba,PR,3,,598.9,589.2,588.3,610.3,140,120,120,120,120,620,0,0,0,0,0,0,0,C,F,C,D,2,G
7229,190003884157,2019,28,1,1,1,M,Caicó,RN,1,1,375.6,421.2,443.9,686.4,140,120,120,120,0,500,0,0,0,0,0,0,0,D,E,C,B,4,C
7230,190004495776,2019,24,0,1,1,M,Cuiabá,MT,1,,,,,,,,,,,,0,0,0,0,0,0,0,C,D,A,B,7,G
7231,190001661948,2019,18,3,1,1,F,Ecoporanga,ES,1,,,,,,,,,,,,0,0,0,0,0,0,0,F,E,D,A,3,D
7232,190002466749,2019,29,3,2,1,F,Rio de Janeiro,RJ,1,1,,,,,,,,,,,0,0,0,0,0,0,0,C,C,B,B,3,A
7233,190003989697,2019,55,2,3,1,F,Olinda,PE,1,1,414.4,406.2,465.5,424.4,100,120,100,80,40,440,0,0,0,0,0,0,0,H,H,B,B,2,B
7234,190003140514,2019,19,4,1,1,F,Nova Friburgo,RJ,2,1,494.7,499,493.9,398.7,120,160,120,100,160,660,0,0,0,0,0,0,0,B,B,B,B,3,C
7235,190004533614,2019,19,3,1,1,F,Matipó,MG,2,1,,411.2,373.8,,120,120,120,140,60,560,0,0,0,0,0,0,0,A,A,A,A,4,B
7236,190004843398,2019,27,4,0,1,F,Porangatu,GO,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,A,1,B
7237,190001728791,2019,28,1,0,1,M,Porto Alegre,RS,1,,,413.3,415.2,,100,120,100,80,120,520,0,0,0,0,0,0,0,A,A,F,B,6,C
7238,190002691701,2019,28,1,0,1,M,Santa Cruz do Sul,RS,1,1,,519.4,528.6,,120,40,40,120,20,340,0,0,0,0,0,0,0,H,B,F,A,1,F
7239,190002990397,2019,21,3,1,1,F,Rio Branco do Sul,PR,1,1,,,,,,,,,,,0,0,0,0,0,0,0,C,C,C,B,1,C
7240,190004299754,2019,21,3,1,1,M,Marituba,PA,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,F,5,B
7241,190003221459,2019,17,3,1,1,M,Ji-Paraná,RO,2,1,,,,,,,,,,,0,0,0,0,0,0,0,E,C,A,A,5,C
7242,190003063243,2019,25,3,0,1,F,Parintins,AM,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,A,5,A
7243,190001702483,2019,18,1,1,0,F,Rio do Sul,SC,2,1,434.2,452.4,513.2,552.2,120,120,120,120,100,580,0,0,0,0,0,0,0,B,E,C,D,2,D
7244,190004450790,2019,17,3,1,1,M,Viçosa do Ceará,CE,2,1,443,547.3,569.1,515.7,120,160,120,120,80,600,0,0,0,0,0,0,0,C,E,A,A,5,C
7245,190005826638,2019,17,1,1,1,M,São Paulo,SP,2,1,558.7,598.6,598.1,729.7,140,160,160,160,160,780,0,0,0,0,0,0,0,E,E,C,D,2,C
7246,190003468084,2019,17,3,1,1,F,Patos de Minas,MG,3,,552.6,627,581.3,580.7,140,120,140,120,160,680,0,0,0,0,0,0,0,D,E,C,B,4,H
7247,190005991524,2019,27,1,2,1,F,São Paulo,SP,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,C,B,2,E
7248,190002766264,2019,34,1,2,1,F,Crato,CE,1,1,,,,,,,,,,,0,0,0,0,0,0,0,H,E,F,D,7,C
7249,190005704057,2019,38,3,2,1,F,Teresina,PI,1,,475.9,371.9,554.4,444,100,40,40,100,20,300,0,0,0,0,0,0,0,B,A,A,A,4,D
7250,190001153748,2019,23,3,1,1,M,Maracanaú,CE,1,1,493.7,444.9,516.5,498.9,120,120,120,120,80,560,0,0,0,0,0,0,0,B,B,C,B,4,C
7251,190002281734,2019,16,3,1,1,M,Atalaia,AL,3,,427.2,471.2,454.4,440.9,100,120,100,100,0,420,0,0,0,0,0,0,0,E,B,F,B,6,B
7252,190005181273,2019,18,2,1,1,M,Abreu e Lima,PE,2,1,,438.6,400.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,F,F,6,C
7253,190004100542,2019,20,3,1,1,M,Teresina,PI,1,1,548.2,557.9,545.6,468.9,160,200,140,160,180,840,0,0,0,0,0,0,0,C,F,C,D,4,C
7254,190002407411,2019,21,1,1,1,F,Tupaciguara,MG,1,1,576.6,625.5,609.6,610,160,200,160,160,200,880,0,0,0,0,0,0,0,C,E,A,C,3,B
7255,190004343601,2019,25,2,1,1,M,Monte Alegre do Piauí,PI,1,1,416.8,329.7,420.1,475.6,80,80,60,80,0,300,0,0,0,0,0,0,0,A,A,A,A,7,B
7256,190004168133,2019,15,3,1,1,F,Mauriti,CE,3,,442.1,447.6,490.4,580.5,140,120,120,120,120,620,0,0,0,0,0,0,0,C,F,C,C,6,A
7257,190002043669,2019,17,3,1,1,F,Goiânia,GO,2,1,553,567.1,549.2,479.2,160,200,140,160,200,860,0,0,0,0,0,0,0,F,G,C,D,5,H
7258,190003674679,2019,18,1,1,1,F,Bauru,SP,2,1,569.5,439.5,524.3,465,120,120,120,120,120,600,0,0,0,0,0,0,0,E,E,D,D,3,E
7259,190001770933,2019,21,1,1,1,F,Caxias do Sul,RS,1,,571,645.5,575.9,709.8,140,180,160,200,200,880,0,0,0,0,0,0,0,F,F,E,D,4,N
7260,190003033439,2019,32,3,1,1,M,Belém,PA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,A,5,C
